,Date,From,To,Price,Stock_No
8449,05-07-2020,INR,HKD,0.103777096,11
8482,06-07-2020,INR,HKD,0.103925829,11
8515,07-07-2020,INR,HKD,0.103592634,11
8548,08-07-2020,INR,HKD,0.103334495,11
8581,09-07-2020,INR,HKD,0.103357615,11
8614,10-07-2020,INR,HKD,0.103011516,11
8647,11-07-2020,INR,HKD,0.103011516,11
8680,12-07-2020,INR,HKD,0.103011516,11
8713,13-07-2020,INR,HKD,0.103042856,11
8746,14-07-2020,INR,HKD,0.102796351,11
8779,15-07-2020,INR,HKD,0.103195264,11
8812,16-07-2020,INR,HKD,0.103091823,11
8845,17-07-2020,INR,HKD,0.103439944,11
8878,18-07-2020,INR,HKD,0.103439944,11
8911,19-07-2020,INR,HKD,0.103439944,11
8944,20-07-2020,INR,HKD,0.10362992,11
8977,21-07-2020,INR,HKD,0.103892575,11
9010,22-07-2020,INR,HKD,0.104001715,11
9043,23-07-2020,INR,HKD,0.103579473,11
9076,24-07-2020,INR,HKD,0.103582529,11
9109,25-07-2020,INR,HKD,0.103582529,11
9142,26-07-2020,INR,HKD,0.103582529,11
9175,27-07-2020,INR,HKD,0.103719634,11
9208,28-07-2020,INR,HKD,0.103529653,11
9241,29-07-2020,INR,HKD,0.103620544,11
9274,30-07-2020,INR,HKD,0.103492154,11
9307,31-07-2020,INR,HKD,0.103598445,11
9340,01-08-2020,INR,HKD,0.103598445,11
9373,02-08-2020,INR,HKD,0.103598445,11
9406,03-08-2020,INR,HKD,0.103063603,11
9439,04-08-2020,INR,HKD,0.103166423,11
9472,05-08-2020,INR,HKD,0.103564464,11
9505,06-08-2020,INR,HKD,0.103403368,11
9538,07-08-2020,INR,HKD,0.103330588,11
9571,08-08-2020,INR,HKD,0.103330588,11
9604,09-08-2020,INR,HKD,0.103330588,11
9637,10-08-2020,INR,HKD,0.103465456,11
9670,11-08-2020,INR,HKD,0.103935717,11
9703,12-08-2020,INR,HKD,0.103617222,11
9736,13-08-2020,INR,HKD,0.103551104,11
9769,14-08-2020,INR,HKD,0.103489397,11
9802,15-08-2020,INR,HKD,0.103489397,11
9835,16-08-2020,INR,HKD,0.103489397,11
9868,17-08-2020,INR,HKD,0.103579341,11
9901,18-08-2020,INR,HKD,0.1038198,11
9934,19-08-2020,INR,HKD,0.103545837,11
9967,20-08-2020,INR,HKD,0.103200288,11
10000,21-08-2020,INR,HKD,0.103417311,11
10033,22-08-2020,INR,HKD,0.103417311,11
10066,23-08-2020,INR,HKD,0.103417311,11
10099,24-08-2020,INR,HKD,0.104608531,11
10132,25-08-2020,INR,HKD,0.10438515,11
10165,26-08-2020,INR,HKD,0.104285894,11
10198,27-08-2020,INR,HKD,0.104848995,11
10231,28-08-2020,INR,HKD,0.105885051,11
10264,29-08-2020,INR,HKD,0.105885051,11
10297,30-08-2020,INR,HKD,0.105885051,11
10330,31-08-2020,INR,HKD,0.105793514,11
10363,01-09-2020,INR,HKD,0.10628257,11
10396,02-09-2020,INR,HKD,0.105876933,11
10429,03-09-2020,INR,HKD,0.10540343,11
10462,04-09-2020,INR,HKD,0.105886153,11
10495,05-09-2020,INR,HKD,0.105886153,11
10528,06-09-2020,INR,HKD,0.105886153,11
10561,07-09-2020,INR,HKD,0.10551823,11
10594,08-09-2020,INR,HKD,0.104858448,11
10627,09-09-2020,INR,HKD,0.105356988,11
10660,10-09-2020,INR,HKD,0.105515086,11
10693,11-09-2020,INR,HKD,0.105304603,11
10726,12-09-2020,INR,HKD,0.105304603,11
10759,13-09-2020,INR,HKD,0.105304603,11
10792,14-09-2020,INR,HKD,0.105380604,11
10825,15-09-2020,INR,HKD,0.105305614,11
10858,16-09-2020,INR,HKD,0.105407,11
10891,17-09-2020,INR,HKD,0.105257826,11
10924,18-09-2020,INR,HKD,0.105393385,11
10957,19-09-2020,INR,HKD,0.105393385,11
10990,20-09-2020,INR,HKD,0.105393385,11
11023,21-09-2020,INR,HKD,0.105368245,11
11056,22-09-2020,INR,HKD,0.10547634,11
11089,23-09-2020,INR,HKD,0.10538411,11
11122,24-09-2020,INR,HKD,0.104802327,11
11155,25-09-2020,INR,HKD,0.105188555,11
11188,26-09-2020,INR,HKD,0.105188555,11
11221,27-09-2020,INR,HKD,0.105188555,11
11254,28-09-2020,INR,HKD,0.105135105,11
11287,29-09-2020,INR,HKD,0.105118516,11
11320,30-09-2020,INR,HKD,0.10514838,11
11353,01-10-2020,INR,HKD,0.106122164,11
11386,02-10-2020,INR,HKD,0.105663228,11
11419,03-10-2020,INR,HKD,0.105663228,11
11452,04-10-2020,INR,HKD,0.105663228,11
11485,05-10-2020,INR,HKD,0.105942825,11
11518,06-10-2020,INR,HKD,0.105591332,11
11551,07-10-2020,INR,HKD,0.105745221,11
11584,08-10-2020,INR,HKD,0.105795605,11
11617,09-10-2020,INR,HKD,0.106048249,11
11650,10-10-2020,INR,HKD,0.106048249,11
11683,11-10-2020,INR,HKD,0.106048249,11
11716,12-10-2020,INR,HKD,0.10574379,11
11749,13-10-2020,INR,HKD,0.105698583,11
11782,14-10-2020,INR,HKD,0.105764842,11
11815,15-10-2020,INR,HKD,0.105478703,11
11848,16-10-2020,INR,HKD,0.105717921,11
11881,17-10-2020,INR,HKD,0.105717921,11
11914,18-10-2020,INR,HKD,0.105717921,11
11947,19-10-2020,INR,HKD,0.105717378,11
11980,20-10-2020,INR,HKD,0.105390545,11
11,23-10-2019,INR,HRK,0.094409733,12
44,24-10-2019,INR,HRK,0.094302852,12
77,25-10-2019,INR,HRK,0.094639467,12
110,26-10-2019,INR,HRK,0.094639467,12
143,27-10-2019,INR,HRK,0.094639467,12
176,28-10-2019,INR,HRK,0.095037324,12
209,29-10-2019,INR,HRK,0.094852128,12
242,30-10-2019,INR,HRK,0.094713122,12
275,31-10-2019,INR,HRK,0.094269553,12
308,01-11-2019,INR,HRK,0.094650832,12
341,02-11-2019,INR,HRK,0.094650832,12
374,03-11-2019,INR,HRK,0.094650832,12
407,04-11-2019,INR,HRK,0.094383589,12
440,05-11-2019,INR,HRK,0.094851584,12
473,06-11-2019,INR,HRK,0.094481194,12
506,07-11-2019,INR,HRK,0.094584272,12
539,08-11-2019,INR,HRK,0.094523979,12
572,09-11-2019,INR,HRK,0.094523979,12
605,10-11-2019,INR,HRK,0.094523979,12
638,11-11-2019,INR,HRK,0.094177148,12
671,12-11-2019,INR,HRK,0.094235713,12
704,13-11-2019,INR,HRK,0.09381737,12
737,14-11-2019,INR,HRK,0.094036663,12
770,15-11-2019,INR,HRK,0.093958036,12
803,16-11-2019,INR,HRK,0.093958036,12
836,17-11-2019,INR,HRK,0.093958036,12
869,18-11-2019,INR,HRK,0.093672097,12
902,19-11-2019,INR,HRK,0.093742246,12
935,20-11-2019,INR,HRK,0.09366934,12
968,21-11-2019,INR,HRK,0.09349923,12
1001,22-11-2019,INR,HRK,0.093811104,12
1034,23-11-2019,INR,HRK,0.093811104,12
1067,24-11-2019,INR,HRK,0.093811104,12
1100,25-11-2019,INR,HRK,0.094208039,12
1133,26-11-2019,INR,HRK,0.094339383,12
1166,27-11-2019,INR,HRK,0.094704613,12
1199,28-11-2019,INR,HRK,0.094366796,12
1232,29-11-2019,INR,HRK,0.094532168,12
1265,30-11-2019,INR,HRK,0.094532168,12
1298,01-12-2019,INR,HRK,0.094532168,12
1331,02-12-2019,INR,HRK,0.094177529,12
1364,03-12-2019,INR,HRK,0.09366738,12
1397,04-12-2019,INR,HRK,0.093847581,12
1430,05-12-2019,INR,HRK,0.09414132,12
1463,06-12-2019,INR,HRK,0.094112735,12
1496,07-12-2019,INR,HRK,0.094112735,12
1529,08-12-2019,INR,HRK,0.094112735,12
1562,09-12-2019,INR,HRK,0.094512559,12
1595,10-12-2019,INR,HRK,0.094700933,12
1628,11-12-2019,INR,HRK,0.094864911,12
1661,12-12-2019,INR,HRK,0.094241501,12
1694,13-12-2019,INR,HRK,0.094102023,12
1727,14-12-2019,INR,HRK,0.094102023,12
1760,15-12-2019,INR,HRK,0.094102023,12
1793,16-12-2019,INR,HRK,0.094051928,12
1826,17-12-2019,INR,HRK,0.09401731,12
1859,18-12-2019,INR,HRK,0.09441156,12
1892,19-12-2019,INR,HRK,0.094136552,12
1925,20-12-2019,INR,HRK,0.094160385,12
1958,21-12-2019,INR,HRK,0.094160385,12
1991,22-12-2019,INR,HRK,0.094160385,12
2024,23-12-2019,INR,HRK,0.094318232,12
2057,24-12-2019,INR,HRK,0.094303537,12
2090,25-12-2019,INR,HRK,0.094303537,12
2123,26-12-2019,INR,HRK,0.094303537,12
2156,27-12-2019,INR,HRK,0.093518088,12
2189,28-12-2019,INR,HRK,0.093518088,12
2222,29-12-2019,INR,HRK,0.093518088,12
2255,30-12-2019,INR,HRK,0.093325565,12
2288,31-12-2019,INR,HRK,0.092776884,12
2321,01-01-2020,INR,HRK,0.092776884,12
2354,02-01-2020,INR,HRK,0.093165137,12
2387,03-01-2020,INR,HRK,0.093068861,12
2420,04-01-2020,INR,HRK,0.093068861,12
2453,05-01-2020,INR,HRK,0.093068861,12
2486,06-01-2020,INR,HRK,0.092464371,12
2519,07-01-2020,INR,HRK,0.092790133,12
2552,08-01-2020,INR,HRK,0.093452433,12
2585,09-01-2020,INR,HRK,0.094060281,12
2618,10-01-2020,INR,HRK,0.09460361,12
2651,11-01-2020,INR,HRK,0.09460361,12
2684,12-01-2020,INR,HRK,0.09460361,12
2717,13-01-2020,INR,HRK,0.094446383,12
2750,14-01-2020,INR,HRK,0.0945655,12
2783,15-01-2020,INR,HRK,0.094372009,12
2816,16-01-2020,INR,HRK,0.093937214,12
2849,17-01-2020,INR,HRK,0.094200999,12
2882,18-01-2020,INR,HRK,0.094200999,12
2915,19-01-2020,INR,HRK,0.094200999,12
2948,20-01-2020,INR,HRK,0.094382108,12
2981,21-01-2020,INR,HRK,0.093985556,12
3014,22-01-2020,INR,HRK,0.094304933,12
3047,23-01-2020,INR,HRK,0.094110359,12
3080,24-01-2020,INR,HRK,0.094591331,12
3113,25-01-2020,INR,HRK,0.094591331,12
3146,26-01-2020,INR,HRK,0.094591331,12
3179,27-01-2020,INR,HRK,0.094504239,12
3212,28-01-2020,INR,HRK,0.094844783,12
3245,29-01-2020,INR,HRK,0.094902891,12
3278,30-01-2020,INR,HRK,0.094193214,12
3311,31-01-2020,INR,HRK,0.094340699,12
3344,01-02-2020,INR,HRK,0.094340699,12
3377,02-02-2020,INR,HRK,0.094340699,12
3410,03-02-2020,INR,HRK,0.094255318,12
3443,04-02-2020,INR,HRK,0.094671715,12
3476,05-02-2020,INR,HRK,0.095072227,12
3509,06-02-2020,INR,HRK,0.095246185,12
3542,07-02-2020,INR,HRK,0.09513479,12
3575,08-02-2020,INR,HRK,0.09513479,12
3608,09-02-2020,INR,HRK,0.09513479,12
3641,10-02-2020,INR,HRK,0.095445991,12
3674,11-02-2020,INR,HRK,0.096004222,12
3707,12-02-2020,INR,HRK,0.095812268,12
3740,13-02-2020,INR,HRK,0.096208497,12
3773,14-02-2020,INR,HRK,0.096158315,12
3806,15-02-2020,INR,HRK,0.096158315,12
3839,16-02-2020,INR,HRK,0.096158315,12
3872,17-02-2020,INR,HRK,0.096280158,12
3905,18-02-2020,INR,HRK,0.096188138,12
3938,19-02-2020,INR,HRK,0.09639863,12
3971,20-02-2020,INR,HRK,0.096403083,12
4004,21-02-2020,INR,HRK,0.095802145,12
4037,22-02-2020,INR,HRK,0.095802145,12
4070,23-02-2020,INR,HRK,0.095802145,12
4103,24-02-2020,INR,HRK,0.095918485,12
4136,25-02-2020,INR,HRK,0.095938192,12
4169,26-02-2020,INR,HRK,0.095746251,12
4202,27-02-2020,INR,HRK,0.095017698,12
4235,28-02-2020,INR,HRK,0.094210759,12
4268,29-02-2020,INR,HRK,0.094210759,12
4301,01-03-2020,INR,HRK,0.094210759,12
4334,02-03-2020,INR,HRK,0.092483656,12
4367,03-03-2020,INR,HRK,0.091924253,12
4400,04-03-2020,INR,HRK,0.09183522,12
4433,05-03-2020,INR,HRK,0.091177437,12
4466,06-03-2020,INR,HRK,0.089769818,12
4499,07-03-2020,INR,HRK,0.089769818,12
4532,08-03-2020,INR,HRK,0.089769818,12
4565,09-03-2020,INR,HRK,0.088865348,12
4598,10-03-2020,INR,HRK,0.089674236,12
4631,11-03-2020,INR,HRK,0.090689224,12
4664,12-03-2020,INR,HRK,0.091052859,12
4697,13-03-2020,INR,HRK,0.092370827,12
4730,14-03-2020,INR,HRK,0.092370827,12
4763,15-03-2020,INR,HRK,0.092370827,12
4796,16-03-2020,INR,HRK,0.091519488,12
4829,17-03-2020,INR,HRK,0.092957936,12
4862,18-03-2020,INR,HRK,0.093590352,12
4895,19-03-2020,INR,HRK,0.093763865,12
4928,20-03-2020,INR,HRK,0.094572796,12
4961,21-03-2020,INR,HRK,0.094572796,12
4994,22-03-2020,INR,HRK,0.094572796,12
5027,23-03-2020,INR,HRK,0.092614352,12
5060,24-03-2020,INR,HRK,0.092423323,12
5093,25-03-2020,INR,HRK,0.091999903,12
5126,26-03-2020,INR,HRK,0.092222041,12
5159,27-03-2020,INR,HRK,0.091879401,12
5192,28-03-2020,INR,HRK,0.091879401,12
5225,29-03-2020,INR,HRK,0.091879401,12
5258,30-03-2020,INR,HRK,0.091335329,12
5291,31-03-2020,INR,HRK,0.091985983,12
5324,01-04-2020,INR,HRK,0.091249563,12
5357,02-04-2020,INR,HRK,0.091574059,12
5390,03-04-2020,INR,HRK,0.09280432,12
5423,04-04-2020,INR,HRK,0.09280432,12
5456,05-04-2020,INR,HRK,0.09280432,12
5489,06-04-2020,INR,HRK,0.092873846,12
5522,07-04-2020,INR,HRK,0.092788017,12
5555,08-04-2020,INR,HRK,0.091990154,12
5588,09-04-2020,INR,HRK,0.091857345,12
5621,10-04-2020,INR,HRK,0.091857345,12
5654,11-04-2020,INR,HRK,0.091857345,12
5687,12-04-2020,INR,HRK,0.091857345,12
5720,13-04-2020,INR,HRK,0.091857345,12
5753,14-04-2020,INR,HRK,0.091180205,12
5786,15-04-2020,INR,HRK,0.091231688,12
5819,16-04-2020,INR,HRK,0.090807001,12
5852,17-04-2020,INR,HRK,0.091160836,12
5885,18-04-2020,INR,HRK,0.091160836,12
5918,19-04-2020,INR,HRK,0.091160836,12
5951,20-04-2020,INR,HRK,0.090810466,12
5984,21-04-2020,INR,HRK,0.090793514,12
6017,22-04-2020,INR,HRK,0.091020038,12
6050,23-04-2020,INR,HRK,0.092445692,12
6083,24-04-2020,INR,HRK,0.09169196,12
6116,25-04-2020,INR,HRK,0.09169196,12
6149,26-04-2020,INR,HRK,0.09169196,12
6182,27-04-2020,INR,HRK,0.091413044,12
6215,28-04-2020,INR,HRK,0.091611934,12
6248,29-04-2020,INR,HRK,0.092219723,12
6281,30-04-2020,INR,HRK,0.092867611,12
6314,01-05-2020,INR,HRK,0.092867611,12
6347,02-05-2020,INR,HRK,0.092867611,12
6380,03-05-2020,INR,HRK,0.092867611,12
6413,04-05-2020,INR,HRK,0.091584428,12
6446,05-05-2020,INR,HRK,0.092198409,12
6479,06-05-2020,INR,HRK,0.092325708,12
6512,07-05-2020,INR,HRK,0.092535634,12
6545,08-05-2020,INR,HRK,0.092205487,12
6578,09-05-2020,INR,HRK,0.092205487,12
6611,10-05-2020,INR,HRK,0.092205487,12
6644,11-05-2020,INR,HRK,0.092148217,12
6677,12-05-2020,INR,HRK,0.092719964,12
6710,13-05-2020,INR,HRK,0.092455653,12
6743,14-05-2020,INR,HRK,0.092815472,12
6776,15-05-2020,INR,HRK,0.092321484,12
6809,16-05-2020,INR,HRK,0.092321484,12
6842,17-05-2020,INR,HRK,0.092321484,12
6875,18-05-2020,INR,HRK,0.092009715,12
6908,19-05-2020,INR,HRK,0.091381776,12
6941,20-05-2020,INR,HRK,0.091439536,12
6974,21-05-2020,INR,HRK,0.091271394,12
7007,22-05-2020,INR,HRK,0.091681626,12
7040,23-05-2020,INR,HRK,0.091681626,12
7073,24-05-2020,INR,HRK,0.091681626,12
7106,25-05-2020,INR,HRK,0.091608539,12
7139,26-05-2020,INR,HRK,0.091453929,12
7172,27-05-2020,INR,HRK,0.091168238,12
7205,28-05-2020,INR,HRK,0.090937955,12
7238,29-05-2020,INR,HRK,0.090211349,12
7271,30-05-2020,INR,HRK,0.090211349,12
7304,31-05-2020,INR,HRK,0.090211349,12
7337,01-06-2020,INR,HRK,0.090417928,12
7370,02-06-2020,INR,HRK,0.090253335,12
7403,03-06-2020,INR,HRK,0.089603635,12
7436,04-06-2020,INR,HRK,0.089159563,12
7469,05-06-2020,INR,HRK,0.088421114,12
7502,06-06-2020,INR,HRK,0.088421114,12
7535,07-06-2020,INR,HRK,0.088421114,12
7568,08-06-2020,INR,HRK,0.088748372,12
7601,09-06-2020,INR,HRK,0.088759033,12
7634,10-06-2020,INR,HRK,0.088111009,12
7667,11-06-2020,INR,HRK,0.087935903,12
7700,12-06-2020,INR,HRK,0.088194667,12
7733,13-06-2020,INR,HRK,0.088194667,12
7766,14-06-2020,INR,HRK,0.088194667,12
7799,15-06-2020,INR,HRK,0.088357546,12
7832,16-06-2020,INR,HRK,0.087712672,12
7865,17-06-2020,INR,HRK,0.088205212,12
7898,18-06-2020,INR,HRK,0.088082593,12
7931,19-06-2020,INR,HRK,0.08865053,12
7964,20-06-2020,INR,HRK,0.08865053,12
7997,21-06-2020,INR,HRK,0.08865053,12
8030,22-06-2020,INR,HRK,0.089053877,12
8063,23-06-2020,INR,HRK,0.088684192,12
8096,24-06-2020,INR,HRK,0.0887687,12
8129,25-06-2020,INR,HRK,0.089326188,12
8162,26-06-2020,INR,HRK,0.089098872,12
8195,27-06-2020,INR,HRK,0.089098872,12
8228,28-06-2020,INR,HRK,0.089098872,12
8261,29-06-2020,INR,HRK,0.088846371,12
8294,30-06-2020,INR,HRK,0.08946451,12
8327,01-07-2020,INR,HRK,0.089391648,12
8360,02-07-2020,INR,HRK,0.089628233,12
8393,03-07-2020,INR,HRK,0.090156405,12
8426,04-07-2020,INR,HRK,0.090156405,12
8459,05-07-2020,INR,HRK,0.090156405,12
8492,06-07-2020,INR,HRK,0.089528557,12
8525,07-07-2020,INR,HRK,0.089374826,12
8558,08-07-2020,INR,HRK,0.089059667,12
8591,09-07-2020,INR,HRK,0.08861727,12
8624,10-07-2020,INR,HRK,0.088807298,12
8657,11-07-2020,INR,HRK,0.088807298,12
8690,12-07-2020,INR,HRK,0.088807298,12
8723,13-07-2020,INR,HRK,0.088410627,12
8756,14-07-2020,INR,HRK,0.087784546,12
8789,15-07-2020,INR,HRK,0.08759698,12
8822,16-07-2020,INR,HRK,0.087770731,12
8855,17-07-2020,INR,HRK,0.087988794,12
8888,18-07-2020,INR,HRK,0.087988794,12
8921,19-07-2020,INR,HRK,0.087988794,12
8954,20-07-2020,INR,HRK,0.087977533,12
8987,21-07-2020,INR,HRK,0.08819344,12
9020,22-07-2020,INR,HRK,0.087173188,12
9053,23-07-2020,INR,HRK,0.086876422,12
9086,24-07-2020,INR,HRK,0.086535584,12
9119,25-07-2020,INR,HRK,0.086535584,12
9152,26-07-2020,INR,HRK,0.086535584,12
9185,27-07-2020,INR,HRK,0.085524265,12
9218,28-07-2020,INR,HRK,0.085584969,12
9251,29-07-2020,INR,HRK,0.085456246,12
9284,30-07-2020,INR,HRK,0.085148965,12
9317,31-07-2020,INR,HRK,0.084407489,12
9350,01-08-2020,INR,HRK,0.084407489,12
9383,02-08-2020,INR,HRK,0.084407489,12
9416,03-08-2020,INR,HRK,0.084774979,12
9449,04-08-2020,INR,HRK,0.084501672,12
9482,05-08-2020,INR,HRK,0.084188752,12
9515,06-08-2020,INR,HRK,0.084132259,12
9548,07-08-2020,INR,HRK,0.084161655,12
9581,08-08-2020,INR,HRK,0.084161655,12
9614,09-08-2020,INR,HRK,0.084161655,12
9647,10-08-2020,INR,HRK,0.084923252,12
9680,11-08-2020,INR,HRK,0.085127814,12
9713,12-08-2020,INR,HRK,0.085047302,12
9746,13-08-2020,INR,HRK,0.084825663,12
9779,14-08-2020,INR,HRK,0.085178822,12
9812,15-08-2020,INR,HRK,0.085178822,12
9845,16-08-2020,INR,HRK,0.085178822,12
9878,17-08-2020,INR,HRK,0.084902948,12
9911,18-08-2020,INR,HRK,0.084717425,12
9944,19-08-2020,INR,HRK,0.084338752,12
9977,20-08-2020,INR,HRK,0.084677274,12
10010,21-08-2020,INR,HRK,0.085311458,12
10043,22-08-2020,INR,HRK,0.085311458,12
10076,23-08-2020,INR,HRK,0.085311458,12
10109,24-08-2020,INR,HRK,0.085824637,12
10142,25-08-2020,INR,HRK,0.085833338,12
10175,26-08-2020,INR,HRK,0.085915332,12
10208,27-08-2020,INR,HRK,0.086244851,12
10241,28-08-2020,INR,HRK,0.086312169,12
10274,29-08-2020,INR,HRK,0.086312169,12
10307,30-08-2020,INR,HRK,0.086312169,12
10340,31-08-2020,INR,HRK,0.086065269,12
10373,01-09-2020,INR,HRK,0.086170109,12
10406,02-09-2020,INR,HRK,0.086768983,12
10439,03-09-2020,INR,HRK,0.086753049,12
10472,04-09-2020,INR,HRK,0.086977088,12
10505,05-09-2020,INR,HRK,0.086977088,12
10538,06-09-2020,INR,HRK,0.086977088,12
10571,07-09-2020,INR,HRK,0.086771792,12
10604,08-09-2020,INR,HRK,0.086480839,12
10637,09-09-2020,INR,HRK,0.087025801,12
10670,10-09-2020,INR,HRK,0.086598341,12
10703,11-09-2020,INR,HRK,0.086413711,12
10736,12-09-2020,INR,HRK,0.086413711,12
10769,13-09-2020,INR,HRK,0.086413711,12
10802,14-09-2020,INR,HRK,0.086291167,12
10835,15-09-2020,INR,HRK,0.08612268,12
10868,16-09-2020,INR,HRK,0.086419187,12
10901,17-09-2020,INR,HRK,0.086826078,12
10934,18-09-2020,INR,HRK,0.086669961,12
10967,19-09-2020,INR,HRK,0.086669961,12
11000,20-09-2020,INR,HRK,0.086669961,12
11033,21-09-2020,INR,HRK,0.086986562,12
11066,22-09-2020,INR,HRK,0.087457977,12
11099,23-09-2020,INR,HRK,0.087812338,12
11132,24-09-2020,INR,HRK,0.087708806,12
11165,25-09-2020,INR,HRK,0.088068364,12
11198,26-09-2020,INR,HRK,0.088068364,12
11231,27-09-2020,INR,HRK,0.088068364,12
11264,28-09-2020,INR,HRK,0.087764674,12
11297,29-09-2020,INR,HRK,0.087522457,12
11330,30-09-2020,INR,HRK,0.087561849,12
11363,01-10-2020,INR,HRK,0.08811861,12
11396,02-10-2020,INR,HRK,0.087891908,12
11429,03-10-2020,INR,HRK,0.087891908,12
11462,04-10-2020,INR,HRK,0.087891908,12
11495,05-10-2020,INR,HRK,0.087911067,12
11528,06-10-2020,INR,HRK,0.087428311,12
11561,07-10-2020,INR,HRK,0.0877375,12
11594,08-10-2020,INR,HRK,0.087810085,12
11627,09-10-2020,INR,HRK,0.087895961,12
11660,10-10-2020,INR,HRK,0.087895961,12
11693,11-10-2020,INR,HRK,0.087895961,12
11726,12-10-2020,INR,HRK,0.087553772,12
11759,13-10-2020,INR,HRK,0.087688748,12
11792,14-10-2020,INR,HRK,0.088020256,12
11825,15-10-2020,INR,HRK,0.088210725,12
11858,16-10-2020,INR,HRK,0.088089554,12
11891,17-10-2020,INR,HRK,0.088089554,12
11924,18-10-2020,INR,HRK,0.088089554,12
11957,19-10-2020,INR,HRK,0.087766004,12
11990,20-10-2020,INR,HRK,0.087310369,12
31,23-10-2019,INR,HUF,4.175224708,13
64,24-10-2019,INR,HUF,4.166434664,13
97,25-10-2019,INR,HUF,4.17604744,13
130,26-10-2019,INR,HUF,4.17604744,13
163,27-10-2019,INR,HUF,4.17604744,13
196,28-10-2019,INR,HUF,4.183819827,13
229,29-10-2019,INR,HUF,4.182153533,13
262,30-10-2019,INR,HUF,4.18583099,13
295,31-10-2019,INR,HUF,4.154842787,13
328,01-11-2019,INR,HUF,4.165778522,13
361,02-11-2019,INR,HUF,4.165778522,13
394,03-11-2019,INR,HUF,4.165778522,13
427,04-11-2019,INR,HUF,4.165964483,13
460,05-11-2019,INR,HUF,4.200231762,13
493,06-11-2019,INR,HUF,4.215262024,13
526,07-11-2019,INR,HUF,4.235954627,13
559,08-11-2019,INR,HUF,4.238544474,13
592,09-11-2019,INR,HUF,4.238544474,13
625,10-11-2019,INR,HUF,4.238544474,13
658,11-11-2019,INR,HUF,4.232787487,13
691,12-11-2019,INR,HUF,4.234446428,13
724,13-11-2019,INR,HUF,4.220300306,13
757,14-11-2019,INR,HUF,4.220859671,13
790,15-11-2019,INR,HUF,4.229248513,13
823,16-11-2019,INR,HUF,4.229248513,13
856,17-11-2019,INR,HUF,4.229248513,13
889,18-11-2019,INR,HUF,4.221161836,13
922,19-11-2019,INR,HUF,4.218394786,13
955,20-11-2019,INR,HUF,4.197902371,13
988,21-11-2019,INR,HUF,4.194551796,13
1021,22-11-2019,INR,HUF,4.217052895,13
1054,23-11-2019,INR,HUF,4.217052895,13
1087,24-11-2019,INR,HUF,4.217052895,13
1120,25-11-2019,INR,HUF,4.246804414,13
1153,26-11-2019,INR,HUF,4.265096775,13
1186,27-11-2019,INR,HUF,4.276920923,13
1219,28-11-2019,INR,HUF,4.266617603,13
1252,29-11-2019,INR,HUF,4.242351072,13
1285,30-11-2019,INR,HUF,4.242351072,13
1318,01-12-2019,INR,HUF,4.242351072,13
1351,02-12-2019,INR,HUF,4.216084124,13
1384,03-12-2019,INR,HUF,4.176633514,13
1417,04-12-2019,INR,HUF,4.176176328,13
1450,05-12-2019,INR,HUF,4.186941198,13
1483,06-12-2019,INR,HUF,4.177320083,13
1516,07-12-2019,INR,HUF,4.177320083,13
1549,08-12-2019,INR,HUF,4.177320083,13
1582,09-12-2019,INR,HUF,4.212840027,13
1615,10-12-2019,INR,HUF,4.211377146,13
1648,11-12-2019,INR,HUF,4.218003737,13
1681,12-12-2019,INR,HUF,4.173027345,13
1714,13-12-2019,INR,HUF,4.159446503,13
1747,14-12-2019,INR,HUF,4.159446503,13
1780,15-12-2019,INR,HUF,4.159446503,13
1813,16-12-2019,INR,HUF,4.159087203,13
1846,17-12-2019,INR,HUF,4.162821088,13
1879,18-12-2019,INR,HUF,4.192534381,13
1912,19-12-2019,INR,HUF,4.182103452,13
1945,20-12-2019,INR,HUF,4.183358965,13
1978,21-12-2019,INR,HUF,4.183358965,13
2011,22-12-2019,INR,HUF,4.183358965,13
2044,23-12-2019,INR,HUF,4.195805967,13
2077,24-12-2019,INR,HUF,4.202020202,13
2110,25-12-2019,INR,HUF,4.202020202,13
2143,26-12-2019,INR,HUF,4.202020202,13
2176,27-12-2019,INR,HUF,4.154224795,13
2209,28-12-2019,INR,HUF,4.154224795,13
2242,29-12-2019,INR,HUF,4.154224795,13
2275,30-12-2019,INR,HUF,4.147747206,13
2308,31-12-2019,INR,HUF,4.121989849,13
2341,01-01-2020,INR,HUF,4.121989849,13
2374,02-01-2020,INR,HUF,4.129576443,13
2407,03-01-2020,INR,HUF,4.131186062,13
2440,04-01-2020,INR,HUF,4.131186062,13
2473,05-01-2020,INR,HUF,4.131186062,13
2506,06-01-2020,INR,HUF,4.094265222,13
2539,07-01-2020,INR,HUF,4.127328225,13
2572,08-01-2020,INR,HUF,4.153608752,13
2605,09-01-2020,INR,HUF,4.200373917,13
2638,10-01-2020,INR,HUF,4.242516663,13
2671,11-01-2020,INR,HUF,4.242516663,13
2704,12-01-2020,INR,HUF,4.242516663,13
2737,13-01-2020,INR,HUF,4.241047924,13
2770,14-01-2020,INR,HUF,4.226804778,13
2803,15-01-2020,INR,HUF,4.220708015,13
2836,16-01-2020,INR,HUF,4.214034158,13
2869,17-01-2020,INR,HUF,4.250304281,13
2902,18-01-2020,INR,HUF,4.250304281,13
2935,19-01-2020,INR,HUF,4.250304281,13
